,parent,child
184,http://id.nlm.nih.gov/mesh/D000588,http://id.nlm.nih.gov/mesh/D000814
185,http://id.nlm.nih.gov/mesh/D000814,http://id.nlm.nih.gov/mesh/D005840
186,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D013457
187,http://id.nlm.nih.gov/mesh/D013457,http://id.nlm.nih.gov/mesh/D013844
188,http://id.nlm.nih.gov/mesh/D013844,http://id.nlm.nih.gov/mesh/D000077922
189,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D002264
190,http://id.nlm.nih.gov/mesh/D002264,http://id.nlm.nih.gov/mesh/D000144
191,http://id.nlm.nih.gov/mesh/D000144,http://id.nlm.nih.gov/mesh/D014631
192,http://id.nlm.nih.gov/mesh/D014631,http://id.nlm.nih.gov/mesh/D010421
193,http://id.nlm.nih.gov/mesh/D010421,http://id.nlm.nih.gov/mesh/D014635
194,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D000438
195,http://id.nlm.nih.gov/mesh/D000438,http://id.nlm.nih.gov/mesh/D006018
196,http://id.nlm.nih.gov/mesh/D006018,http://id.nlm.nih.gov/mesh/D011409
197,http://id.nlm.nih.gov/mesh/D011409,http://id.nlm.nih.gov/mesh/D000517
198,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
199,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
200,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
201,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D001555
202,http://id.nlm.nih.gov/mesh/D001555,http://id.nlm.nih.gov/mesh/D014050
203,http://id.nlm.nih.gov/mesh/D014050,http://id.nlm.nih.gov/mesh/D014274
204,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
205,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
206,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
207,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D001555
208,http://id.nlm.nih.gov/mesh/D001555,http://id.nlm.nih.gov/mesh/D010636
209,http://id.nlm.nih.gov/mesh/D010636,http://id.nlm.nih.gov/mesh/D003408
210,http://id.nlm.nih.gov/mesh/D003408,http://id.nlm.nih.gov/mesh/D002084
211,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
212,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
213,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
214,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D011084
215,http://id.nlm.nih.gov/mesh/D011084,http://id.nlm.nih.gov/mesh/D009281
216,http://id.nlm.nih.gov/mesh/D009281,http://id.nlm.nih.gov/mesh/D009280
217,http://id.nlm.nih.gov/mesh/D009280,http://id.nlm.nih.gov/mesh/D009288
218,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
219,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
220,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
221,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D001555
222,http://id.nlm.nih.gov/mesh/D001555,http://id.nlm.nih.gov/mesh/D010636
223,http://id.nlm.nih.gov/mesh/D010636,http://id.nlm.nih.gov/mesh/D010647
224,http://id.nlm.nih.gov/mesh/D010647,http://id.nlm.nih.gov/mesh/D026023
225,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D007783
226,http://id.nlm.nih.gov/mesh/D007783,http://id.nlm.nih.gov/mesh/D018942
227,http://id.nlm.nih.gov/mesh/D018942,http://id.nlm.nih.gov/mesh/D015645
228,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D000588
229,http://id.nlm.nih.gov/mesh/D000588,http://id.nlm.nih.gov/mesh/D000644
230,http://id.nlm.nih.gov/mesh/D000644,http://id.nlm.nih.gov/mesh/D050339
231,http://id.nlm.nih.gov/mesh/D050339,http://id.nlm.nih.gov/mesh/D001548
232,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
233,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
234,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
235,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D001555
236,http://id.nlm.nih.gov/mesh/D001555,http://id.nlm.nih.gov/mesh/D010636
237,http://id.nlm.nih.gov/mesh/D010636,http://id.nlm.nih.gov/mesh/D002733
238,http://id.nlm.nih.gov/mesh/D002733,http://id.nlm.nih.gov/mesh/D010416
239,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D000447
240,http://id.nlm.nih.gov/mesh/D000447,http://id.nlm.nih.gov/mesh/D005662
241,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
242,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006839
243,http://id.nlm.nih.gov/mesh/D006839,http://id.nlm.nih.gov/mesh/D000473
244,http://id.nlm.nih.gov/mesh/D000473,http://id.nlm.nih.gov/mesh/D004980
245,http://id.nlm.nih.gov/mesh/D004980,http://id.nlm.nih.gov/mesh/D005025
246,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006834
247,http://id.nlm.nih.gov/mesh/D006834,http://id.nlm.nih.gov/mesh/D007538
248,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D009943
249,http://id.nlm.nih.gov/mesh/D009943,http://id.nlm.nih.gov/mesh/D010755
250,http://id.nlm.nih.gov/mesh/D010755,http://id.nlm.nih.gov/mesh/D008999
251,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
252,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
253,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
254,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D011084
255,http://id.nlm.nih.gov/mesh/D011084,http://id.nlm.nih.gov/mesh/D009281
256,http://id.nlm.nih.gov/mesh/D009281,http://id.nlm.nih.gov/mesh/D008148
257,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
258,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
259,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
260,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D011084
261,http://id.nlm.nih.gov/mesh/D011084,http://id.nlm.nih.gov/mesh/D010616
262,http://id.nlm.nih.gov/mesh/D010616,http://id.nlm.nih.gov/mesh/D002911
263,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
264,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
265,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
266,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D001555
267,http://id.nlm.nih.gov/mesh/D001555,http://id.nlm.nih.gov/mesh/D014050
268,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D006838
269,http://id.nlm.nih.gov/mesh/D006838,http://id.nlm.nih.gov/mesh/D006844
270,http://id.nlm.nih.gov/mesh/D006844,http://id.nlm.nih.gov/mesh/D006841
271,http://id.nlm.nih.gov/mesh/D006841,http://id.nlm.nih.gov/mesh/D011084
272,http://id.nlm.nih.gov/mesh/D011084,http://id.nlm.nih.gov/mesh/D009281
273,http://id.nlm.nih.gov/mesh/D009281,http://id.nlm.nih.gov/mesh/D015057
274,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D000812
275,http://id.nlm.nih.gov/mesh/D000812,http://id.nlm.nih.gov/mesh/D008299
276,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D000447
277,http://id.nlm.nih.gov/mesh/D000447,http://id.nlm.nih.gov/mesh/D000079
278,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D009570
279,http://id.nlm.nih.gov/mesh/D009570,http://id.nlm.nih.gov/mesh/D009763
280,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D013457
281,http://id.nlm.nih.gov/mesh/D013457,http://id.nlm.nih.gov/mesh/D013450
282,http://id.nlm.nih.gov/mesh/D013450,http://id.nlm.nih.gov/mesh/D013449
283,http://id.nlm.nih.gov/mesh/D013449,http://id.nlm.nih.gov/mesh/D013424
284,http://id.nlm.nih.gov/mesh/D013424,http://id.nlm.nih.gov/mesh/D013410
285,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D007783
286,http://id.nlm.nih.gov/mesh/D007783,http://id.nlm.nih.gov/mesh/D061065
287,http://id.nlm.nih.gov/mesh/D061065,http://id.nlm.nih.gov/mesh/D018942
288,http://id.nlm.nih.gov/mesh/D018942,http://id.nlm.nih.gov/mesh/D004917
289,http://id.nlm.nih.gov/mesh/D004917,http://id.nlm.nih.gov/mesh/D015575
290,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D002264
291,http://id.nlm.nih.gov/mesh/D002264,http://id.nlm.nih.gov/mesh/D000146
292,http://id.nlm.nih.gov/mesh/D000146,http://id.nlm.nih.gov/mesh/D010795
293,http://id.nlm.nih.gov/mesh/D010795,http://id.nlm.nih.gov/mesh/D003993
294,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D005609
295,http://id.nlm.nih.gov/mesh/D005609,http://id.nlm.nih.gov/mesh/D010545
296,http://id.nlm.nih.gov/mesh/D010545,http://id.nlm.nih.gov/mesh/D006861
297,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D009943
298,http://id.nlm.nih.gov/mesh/D009943,http://id.nlm.nih.gov/mesh/D063065
299,http://id.nlm.nih.gov/mesh/D063065,http://id.nlm.nih.gov/mesh/D014236
300,http://id.nlm.nih.gov/mesh/D009930,http://id.nlm.nih.gov/mesh/D004987
301,http://id.nlm.nih.gov/mesh/D004987,http://id.nlm.nih.gov/mesh/D004988
302,http://id.nlm.nih.gov/mesh/D004988,http://id.nlm.nih.gov/mesh/D004852
303,http://id.nlm.nih.gov/mesh/D004852,http://id.nlm.nih.gov/mesh/D005027
