,parent,child
124,http://id.nlm.nih.gov/mesh/D024841,http://id.nlm.nih.gov/mesh/D009643
125,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
126,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D001393
127,http://id.nlm.nih.gov/mesh/D001393,http://id.nlm.nih.gov/mesh/D013844
128,http://id.nlm.nih.gov/mesh/D013844,http://id.nlm.nih.gov/mesh/D015738
129,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000470
130,http://id.nlm.nih.gov/mesh/D000470,http://id.nlm.nih.gov/mesh/D012991
131,http://id.nlm.nih.gov/mesh/D012991,http://id.nlm.nih.gov/mesh/D002211
132,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
133,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D005663
134,http://id.nlm.nih.gov/mesh/D005663,http://id.nlm.nih.gov/mesh/D008985
135,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
136,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
137,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D007211
138,http://id.nlm.nih.gov/mesh/D007211,http://id.nlm.nih.gov/mesh/D026121
139,http://id.nlm.nih.gov/mesh/D026121,http://id.nlm.nih.gov/mesh/D046948
140,http://id.nlm.nih.gov/mesh/D046948,http://id.nlm.nih.gov/mesh/D013331
141,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
142,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D001393
143,http://id.nlm.nih.gov/mesh/D001393,http://id.nlm.nih.gov/mesh/D013844
144,http://id.nlm.nih.gov/mesh/D013844,http://id.nlm.nih.gov/mesh/D013432
145,http://id.nlm.nih.gov/mesh/D013432,http://id.nlm.nih.gov/mesh/D000077589
146,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
147,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
148,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D011804
149,http://id.nlm.nih.gov/mesh/D011804,http://id.nlm.nih.gov/mesh/D015363
150,http://id.nlm.nih.gov/mesh/D015363,http://id.nlm.nih.gov/mesh/D024841
151,http://id.nlm.nih.gov/mesh/D024841,http://id.nlm.nih.gov/mesh/D002939
152,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
153,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D014227
154,http://id.nlm.nih.gov/mesh/D014227,http://id.nlm.nih.gov/mesh/D001280
155,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
156,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
157,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D011804
158,http://id.nlm.nih.gov/mesh/D011804,http://id.nlm.nih.gov/mesh/D006912
159,http://id.nlm.nih.gov/mesh/D006912,http://id.nlm.nih.gov/mesh/D015125
160,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
161,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
162,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D007546
163,http://id.nlm.nih.gov/mesh/D007546,http://id.nlm.nih.gov/mesh/D011223
164,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
165,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006575
166,http://id.nlm.nih.gov/mesh/D006575,http://id.nlm.nih.gov/mesh/D000166
167,http://id.nlm.nih.gov/mesh/D000166,http://id.nlm.nih.gov/mesh/D000609
168,http://id.nlm.nih.gov/mesh/D000609,http://id.nlm.nih.gov/mesh/D011796
169,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
170,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006575
171,http://id.nlm.nih.gov/mesh/D006575,http://id.nlm.nih.gov/mesh/D003984
172,http://id.nlm.nih.gov/mesh/D003984,http://id.nlm.nih.gov/mesh/D002220
173,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
174,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011714
175,http://id.nlm.nih.gov/mesh/D011714,http://id.nlm.nih.gov/mesh/D001578
176,http://id.nlm.nih.gov/mesh/D001578,http://id.nlm.nih.gov/mesh/D002867
177,http://id.nlm.nih.gov/mesh/D002867,http://id.nlm.nih.gov/mesh/D005419
178,http://id.nlm.nih.gov/mesh/D005419,http://id.nlm.nih.gov/mesh/D007529
179,http://id.nlm.nih.gov/mesh/D007529,http://id.nlm.nih.gov/mesh/D012402
180,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
181,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
182,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D011804
183,http://id.nlm.nih.gov/mesh/D011804,http://id.nlm.nih.gov/mesh/D009600
184,http://id.nlm.nih.gov/mesh/D009600,http://id.nlm.nih.gov/mesh/D015112
185,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
186,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011714
187,http://id.nlm.nih.gov/mesh/D011714,http://id.nlm.nih.gov/mesh/D001578
188,http://id.nlm.nih.gov/mesh/D001578,http://id.nlm.nih.gov/mesh/D003374
189,http://id.nlm.nih.gov/mesh/D003374,http://id.nlm.nih.gov/mesh/D014468
190,http://id.nlm.nih.gov/mesh/D014468,http://id.nlm.nih.gov/mesh/D003372
191,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
192,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011759
193,http://id.nlm.nih.gov/mesh/D011759,http://id.nlm.nih.gov/mesh/D055231
194,http://id.nlm.nih.gov/mesh/D055231,http://id.nlm.nih.gov/mesh/D008034
195,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
196,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D001393
197,http://id.nlm.nih.gov/mesh/D001393,http://id.nlm.nih.gov/mesh/D011758
198,http://id.nlm.nih.gov/mesh/D011758,http://id.nlm.nih.gov/mesh/D012433
199,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
200,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011714
201,http://id.nlm.nih.gov/mesh/D011714,http://id.nlm.nih.gov/mesh/D001578
202,http://id.nlm.nih.gov/mesh/D001578,http://id.nlm.nih.gov/mesh/D000348
203,http://id.nlm.nih.gov/mesh/D000348,http://id.nlm.nih.gov/mesh/D016604
204,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
205,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
206,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D001562
207,http://id.nlm.nih.gov/mesh/D001562,http://id.nlm.nih.gov/mesh/D005273
208,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
209,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011725
210,http://id.nlm.nih.gov/mesh/D011725,http://id.nlm.nih.gov/mesh/D011726
211,http://id.nlm.nih.gov/mesh/D011726,http://id.nlm.nih.gov/mesh/D004178
212,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
213,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
214,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D001562
215,http://id.nlm.nih.gov/mesh/D001562,http://id.nlm.nih.gov/mesh/D001542
216,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
217,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
218,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D052117
219,http://id.nlm.nih.gov/mesh/D052117,http://id.nlm.nih.gov/mesh/D010882
220,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
221,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011743
222,http://id.nlm.nih.gov/mesh/D011743,http://id.nlm.nih.gov/mesh/D011744
223,http://id.nlm.nih.gov/mesh/D011744,http://id.nlm.nih.gov/mesh/D014498
224,http://id.nlm.nih.gov/mesh/D014498,http://id.nlm.nih.gov/mesh/D005472
225,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
226,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
227,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D001552
228,http://id.nlm.nih.gov/mesh/D001552,http://id.nlm.nih.gov/mesh/D001569
229,http://id.nlm.nih.gov/mesh/D001569,http://id.nlm.nih.gov/mesh/D001570
230,http://id.nlm.nih.gov/mesh/D001570,http://id.nlm.nih.gov/mesh/D003975
231,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
232,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006575
233,http://id.nlm.nih.gov/mesh/D006575,http://id.nlm.nih.gov/mesh/D014966
234,http://id.nlm.nih.gov/mesh/D014966,http://id.nlm.nih.gov/mesh/D005452
235,http://id.nlm.nih.gov/mesh/D005452,http://id.nlm.nih.gov/mesh/D004801
236,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
237,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
238,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D007211
239,http://id.nlm.nih.gov/mesh/D007211,http://id.nlm.nih.gov/mesh/D007213
240,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
241,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D001393
242,http://id.nlm.nih.gov/mesh/D001393,http://id.nlm.nih.gov/mesh/D014230
243,http://id.nlm.nih.gov/mesh/D014230,http://id.nlm.nih.gov/mesh/D015725
244,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
245,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
246,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D001552
247,http://id.nlm.nih.gov/mesh/D001552,http://id.nlm.nih.gov/mesh/D004110
248,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
249,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011714
250,http://id.nlm.nih.gov/mesh/D011714,http://id.nlm.nih.gov/mesh/D001578
251,http://id.nlm.nih.gov/mesh/D001578,http://id.nlm.nih.gov/mesh/D003374
252,http://id.nlm.nih.gov/mesh/D003374,http://id.nlm.nih.gov/mesh/D049933
253,http://id.nlm.nih.gov/mesh/D049933,http://id.nlm.nih.gov/mesh/D009675
254,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
255,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006576
256,http://id.nlm.nih.gov/mesh/D006576,http://id.nlm.nih.gov/mesh/D012294
257,http://id.nlm.nih.gov/mesh/D012294,http://id.nlm.nih.gov/mesh/D012293
258,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
259,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D001393
260,http://id.nlm.nih.gov/mesh/D001393,http://id.nlm.nih.gov/mesh/D007093
261,http://id.nlm.nih.gov/mesh/D007093,http://id.nlm.nih.gov/mesh/D005045
262,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
263,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006574
264,http://id.nlm.nih.gov/mesh/D006574,http://id.nlm.nih.gov/mesh/D001572
265,http://id.nlm.nih.gov/mesh/D001572,http://id.nlm.nih.gov/mesh/D006118
266,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000072471
267,http://id.nlm.nih.gov/mesh/D000072471,http://id.nlm.nih.gov/mesh/D006575
268,http://id.nlm.nih.gov/mesh/D006575,http://id.nlm.nih.gov/mesh/D000166
269,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
270,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D010880
271,http://id.nlm.nih.gov/mesh/D010880,http://id.nlm.nih.gov/mesh/D017374
272,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
273,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D001393
274,http://id.nlm.nih.gov/mesh/D001393,http://id.nlm.nih.gov/mesh/D007093
275,http://id.nlm.nih.gov/mesh/D007093,http://id.nlm.nih.gov/mesh/D002927
276,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
277,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011725
278,http://id.nlm.nih.gov/mesh/D011725,http://id.nlm.nih.gov/mesh/D010848
279,http://id.nlm.nih.gov/mesh/D010848,http://id.nlm.nih.gov/mesh/D010846
280,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
281,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011759
282,http://id.nlm.nih.gov/mesh/D011759,http://id.nlm.nih.gov/mesh/D011760
283,http://id.nlm.nih.gov/mesh/D011760,http://id.nlm.nih.gov/mesh/D011205
284,http://id.nlm.nih.gov/mesh/D011205,http://id.nlm.nih.gov/mesh/D011206
285,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
286,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D011725
287,http://id.nlm.nih.gov/mesh/D011725,http://id.nlm.nih.gov/mesh/D000631
288,http://id.nlm.nih.gov/mesh/D000631,http://id.nlm.nih.gov/mesh/D015761
289,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D006573
290,http://id.nlm.nih.gov/mesh/D006573,http://id.nlm.nih.gov/mesh/D001393
291,http://id.nlm.nih.gov/mesh/D001393,http://id.nlm.nih.gov/mesh/D013844
292,http://id.nlm.nih.gov/mesh/D013844,http://id.nlm.nih.gov/mesh/D013827
293,http://id.nlm.nih.gov/mesh/D006571,http://id.nlm.nih.gov/mesh/D000470
294,http://id.nlm.nih.gov/mesh/D000470,http://id.nlm.nih.gov/mesh/D012991
295,http://id.nlm.nih.gov/mesh/D012991,http://id.nlm.nih.gov/mesh/D009538
